PLAY #,ODK,DN,DIST,HASH,YARD LN,PLAY TYPE,RESULT,GN/LS,OFF FORM,OFF PLAY,OFF STR,PLAY DIR,GAP,PASS ZONE,DEF FRONT,COVERAGE,BLITZ,QTR
15,K,--,--,M,3,2 Pt. Defend,Good,--,Trips Tight,--,R,R,--,--,--,--,--,1
16,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
17,O,1,10,M,-40,Run,Rush,0,Ace Twins,2 WISCONSIN,R,L,--,--,--,--,--,1
18,O,2,10,M,-40,Run,Rush,18,Ace Twins,Fire 1 DUCK PRIDE,L,L,--,--,--,--,--,1
19,O,1,10,L,42,Pass,Incomplete,0,Ace Twins,2 GEORGIA BOOT,R,R,--,--,--,--,--,1
20,O,2,10,L,42,Run,Rush,-6,LIZ,Fire 4 Duck,R,R,--,--,--,--,--,1
21,O,3,16,R,48,Pass,Scramble,2,Trips Tight,FlOOD,L,L,--,--,--,--,--,1
22,K,4,14,R,46,Punt,Return,--,--,--,--,--,--,--,--,--,--,1
23,D,1,10,M,-33,Run,Penalty,-10,Trips,--,R,L,--,--,--,--,--,1
24,D,1,20,R,-23,Pass,Complete,2,Trips,--,R,L,--,--,--,--,--,1
25,D,2,18,L,-25,Pass,Complete,50,Trips,--,R,R,--,--,--,--,--,1
26,D,1,10,R,25,Run,Rush,2,Trips Tight,--,R,L,--,--,--,--,--,1
27,D,2,8,M,23,Run,Rush,0,Double Wing,--,BAL,L,--,--,--,--,--,1
28,D,3,8,M,23,Pass,"Complete, TD",23,Double Wing,--,BAL,R,--,--,--,--,--,1
29,K,--,--,M,3,Extra Pt. Block,Penalty,--,Double Tight Wing,--,R,--,--,--,--,--,--,1
30,K,--,--,M,8,2 Pt. Defend,No Good,--,EMPTY,--,R,R,--,--,--,--,--,1
31,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
32,O,1,10,L,-47,Run,Rush,2,Ace Twins,1 TIGER RIDE,L,L,--,--,--,--,--,1
33,O,2,8,L,-49,Pass,Sack,-11,Ace Twins,CHOICE Y SEAM,L,L,--,--,--,--,--,1
34,O,3,19,L,-38,Pass,Scramble,16,Trips Tight,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,1
35,O,4,3,R,46,Run,Rush,5,Ace Twins,2 WOLVERINE,L,R,--,--,--,--,--,2
36,O,1,10,R,41,Run,Rush,-3,TE Trips Split,1 OREGON,L,L,--,--,--,--,--,2
37,O,2,13,M,44,Pass,Complete,-1,Ace Twins,4 TUNNEL RIGHT,R,R,--,--,--,--,--,2
38,O,3,14,M,45,Pass,Incomplete,0,Ace Twins,CHOICE,R,R,--,--,--,--,--,2
39,K,4,14,M,45,Punt,Downed,--,Double Tight,--,BAL,--,--,--,--,--,--,2
40,D,1,10,L,-29,Run,Rush,9,Double Wing,--,BAL,L,--,--,--,--,--,2
41,D,2,1,L,-38,Run,Penalty,-17,Double Wing,--,BAL,R,--,--,--,--,--,2
42,D,2,18,L,-21,Run,Rush,2,Double Wing,--,BAL,R,--,--,--,--,--,2
43,D,3,16,M,-23,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
44,D,3,16,M,-23,Pass,Sack,-2,Trips,--,R,L,--,--,--,--,--,2
45,K,4,18,M,-21,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,2
46,O,1,10,L,-46,Run,Rush,0,Twins,2 WOLVERINE,L,R,--,--,--,--,--,2
47,O,2,10,R,-46,Run,Rush,0,TE Trips Split,1 AUBURN RIDE,L,L,--,--,--,--,--,2
48,O,3,10,L,-46,Pass,Complete,7,Ace Twins,SCAT,R,R,--,--,--,--,--,2
49,O,4,3,R,47,Run,Rush,1,TE Trips Split,Fire 1 DUCK PRIDE,L,R,--,--,--,--,--,2
50,D,1,10,L,-46,Pass,Incomplete,0,Double Wing,--,BAL,R,--,--,--,--,--,2
51,D,2,10,L,-46,Pass,Complete,-5,Trips Tight,--,R,R,--,--,--,--,--,2
52,D,3,15,R,-41,Pass,Penalty,14,Trips,--,L,L,--,--,--,--,--,2
53,D,3,1,R,45,Run,Rush,2,Double Wing,--,BAL,L,--,--,--,--,--,2
54,D,1,10,L,43,Pass,Complete,-2,Trips,--,R,R,--,--,--,--,--,2
55,D,2,12,R,45,Pass,Interception,--,Trips,--,L,L,--,--,--,--,--,2
56,O,1,10,L,-45,Pass,Sack,-6,Trips Tight,X TUNNEL 4 GO,R,R,--,--,--,--,--,2
57,O,2,16,M,-39,Pass,Incomplete,0,TE Trips Split,LIGHTNIGNT Y CORNER,R,R,--,--,--,--,--,2
58,O,3,16,M,-39,Pass,Complete,-1,Ace Twins,2 BULLDOOG BOOT RAZOR RIGHT,L,R,--,--,--,--,--,2
59,K,4,17,R,-38,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
60,D,1,10,R,49,Pass,Incomplete,0,Double Wing,--,BAL,L,--,--,--,--,--,2
61,D,2,10,R,49,Pass,Sack,-20,Double Wing,--,BAL,R,--,--,--,--,--,2
62,D,3,30,M,-31,Pass,Incomplete,0,Trips Tight,--,R,R,--,--,--,--,--,2
63,K,4,30,M,-31,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,2
64,O,1,10,R,-37,Pass,Complete,4,TRIPS NASTY,STICK,L,L,--,--,--,--,--,2
65,O,2,6,M,-41,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
66,O,2,6,M,-41,Pass,Scramble,8,LIZ,SPUDS WHEEL,R,R,--,--,--,--,--,2
67,O,1,10,R,-49,Pass,Scramble,6,Trips Tight,X TUNNEL,L,L,--,--,--,--,--,2
68,O,2,4,M,45,Pass,Complete,6,Ace Twins,2 RAZOR LEFT,L,R,--,--,--,--,--,2
69,K,1,10,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
70,O,1,10,M,-42,Pass,Complete,23,Ace Twins,MEDFORD SPECIAL,L,R,--,--,--,--,--,3
71,O,1,10,R,35,Pass,Incomplete,0,Ace Twins,SCAT,L,L,--,--,--,--,--,3
72,O,2,10,R,35,Pass,Scramble,10,Trips Tight,FlOOD,L,L,--,--,--,--,--,3
73,O,1,10,M,25,Run,Rush,5,Trips Tight,2 GOPHER,L,R,--,--,--,--,--,3
74,O,2,5,R,20,Run,Rush,3,LIZ,2 GOPHER,R,R,--,--,--,--,--,3
75,O,3,2,R,17,Run,Penalty,-5,LIZ,2 Badger,R,R,--,--,--,--,--,3
76,O,3,7,R,22,Run,Rush,6,Trips Tight,2 Tiger,L,R,--,--,--,--,--,3
77,O,4,1,R,16,Pass,Scramble,3,Trips Tight,CHOICE,L,L,--,--,--,--,--,3
78,O,1,10,R,13,Run,Rush,6,Trips Tight,2 GOPHER,L,R,--,--,--,--,--,3
79,O,2,4,R,7,Run,Rush,3,Ace Twins,Flame 2 GOPHER,L,R,--,--,--,--,--,3
80,O,3,1,R,4,Run,Rush,-1,Trips Tight,2 WOLVERINE,L,L,--,--,--,--,--,3
81,O,4,2,R,5,Run,Rush,3,Ace Twins,LAZOR 2 BADGER,L,R,--,--,--,--,--,3
82,O,1,2,R,2,Run,"Rush, TD",2,Ace Twins,2 MICHIGAN KEEP,R,R,--,--,--,--,--,3
83,K,1,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,3
84,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
85,D,1,10,R,-42,Run,Rush,3,Double Wing,--,BAL,L,--,--,--,--,--,3
86,D,2,7,R,-45,Run,Rush,0,Double Wing,--,BAL,R,--,--,--,--,--,3
87,D,3,7,R,-45,Pass,Incomplete,0,Double Wing,--,BAL,L,--,--,--,--,--,3
88,K,4,7,R,-45,Punt Rec,Return,--,--,--,--,--,--,--,--,--,--,3
89,O,1,10,R,-32,Run,Rush,3,Ace Twins,2 MICHIGAN,R,L,--,--,--,--,--,3
90,O,2,7,R,-35,Run,Rush,12,TRIPS NASTY,2 Badger,L,R,--,--,--,--,--,3
91,O,1,10,R,-47,Run,Rush,4,Trips Tight,2 Badger,L,R,--,--,--,--,--,3
92,O,2,6,R,49,Run,Rush,7,Ace Twins,LAZOR 2 GOPHER,L,R,--,--,--,--,--,3
93,O,1,10,R,42,Run,Rush,4,Trips,2 MICHIGAN,L,L,--,--,--,--,--,4
94,O,2,6,M,38,Run,Rush,2,Ace Twins,2 Badger,L,R,--,--,--,--,--,4
95,O,3,4,M,36,Run,Rush,2,Ace Twins,2 WOLVERINE,L,L,--,--,--,--,--,4
96,O,4,2,L,34,Pass,Incomplete,0,Ace Twins,CHOICE Y SEAM,L,R,--,--,--,--,--,4
97,D,1,10,R,-34,Pass,Complete,9,Double Wing,--,BAL,R,--,--,--,--,--,4
98,D,2,1,R,-43,Run,Rush,3,Double Wing,--,BAL,L,--,--,--,--,--,4
99,D,1,10,L,-46,Pass,Incomplete,0,Double Wing,--,BAL,L,--,--,--,--,--,4
100,D,2,10,L,-46,Run,Rush,4,ACE,--,BAL,R,--,--,--,--,--,4
101,D,3,6,R,50,Pass,Sack,-3,Trips Tight,--,L,R,--,--,--,--,--,4
102,K,4,9,R,-47,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,4
103,O,1,10,L,-25,Pass,Incomplete,0,TE Trips Split,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,4
104,O,2,10,L,-25,Run,Rush,5,Ace Twins,LAZOR 2 BADGER,L,R,--,--,--,--,--,4
105,O,3,5,M,-30,Run,Rush,-2,Ace Twins,2 WOLVERINE,R,R,--,--,--,--,--,4
106,O,4,7,M,-28,Run,Rush,8,Ace Twins,MEDFORD SPECIAL FAKE REVERSE,L,L,--,--,--,--,--,4
107,O,1,10,L,-36,Pass,Incomplete,0,Trips Tight,STICK 4 PUMP,R,R,--,--,--,--,--,4
108,O,2,10,L,-36,Pass,Interception,--,Trips Tight,LIGHTNING Y CORNER,R,L,--,--,--,--,--,4
109,D,1,10,R,25,Run,Rush,3,Trips,--,L,L,--,--,--,--,--,4
110,D,2,7,M,22,--,Penalty,-5,Trips,--,L,--,--,--,--,--,--,4
111,D,2,12,M,27,Run,Rush,0,Trips,--,L,R,--,--,--,--,--,4
112,D,3,12,R,27,Pass,Incomplete,0,Trips,--,L,R,--,--,--,--,--,4
113,D,4,12,R,27,Pass,Incomplete,0,Trips,--,R,R,--,--,--,--,--,4
114,O,1,10,L,-27,--,Timeout,0,--,--,--,--,--,--,--,--,--,4
115,O,1,10,L,-27,Pass,Incomplete,0,Ace Twins,CHOICE,R,L,--,--,--,--,--,4
116,O,2,10,L,-27,Pass,Scramble,10,Trips Tight,X TUNNEL 4 GO,R,R,--,--,--,--,--,4
117,O,1,10,M,-37,Pass,Complete,38,Trips Tight,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,4
118,O,1,10,L,25,Pass,"Complete, TD",25,Trips Tight,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,4
119,K,1,--,M,3,Extra Pt.,Good,--,--,--,--,--,--,--,--,--,--,4
120,K,--,--,M,-40,Onside Kick,Out of Bounds,--,EMPTY,--,R,--,--,--,--,--,--,4
121,D,1,10,L,48,Run,Rush,2,Double Wing,--,BAL,R,--,--,--,--,--,4
122,D,2,8,L,46,--,Penalty,-5,Double Wing Split,--,R,--,--,--,--,--,--,4
123,D,2,13,L,-49,Run,Rush,-2,Double Wing Split,--,R,R,--,--,--,--,--,4
124,D,3,15,M,-47,Pass,"Complete, TD",53,Double Wing,--,BAL,R,--,--,--,--,--,4
125,K,--,--,M,3,Extra Pt. Block,Timeout,--,--,--,--,--,--,--,--,--,--,4
126,K,--,--,M,3,Extra Pt. Block,Penalty,--,--,--,--,--,--,--,--,--,--,4
127,K,--,--,M,7,Extra Pt. Block,No Good,--,--,--,--,--,--,--,--,--,--,4
128,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
129,O,1,10,R,-34,Pass,Scramble,2,Trips Tight,SMASH,L,L,--,--,--,--,--,4
130,O,2,8,L,-36,Pass,Complete,9,TRIPS NASTY,LIGHTNING,R,R,--,--,--,--,--,4
131,O,1,10,M,-45,Pass,Sack,0,DOUBLES,CHOICE,BAL,L,--,--,--,--,--,4
132,O,2,10,L,-45,Pass,Penalty,-4,Trips Tight,SCAT,R,R,--,--,--,--,--,4
133,O,2,14,R,-41,Pass,Incomplete,0,DOUBLES,2 BULLDOG BOOT,BAL,R,--,--,--,--,--,4
134,O,3,14,R,-41,Pass,Sack,-2,TRIPS NASTY,LIGHTNING 4 POST/CORNER,R,L,--,--,--,--,--,4
135,O,4,26,L,-39,Pass,Incomplete,0,Trips Tight,CHOICE,R,R,--,--,--,--,--,4
1,K,--,--,M,-40,Onside Kick,Recovered,--,EMPTY,--,R,--,--,--,--,--,--,1
2,D,1,10,L,-45,Run,Rush,2,Tight Pro,--,R,R,--,--,--,--,--,1
3,D,2,8,L,-47,Pass,Incomplete,0,Ace Twins,--,L,R,--,--,--,--,--,1
4,D,3,8,L,-47,Pass,Incomplete,0,Twins Tight Wing,--,L,R,--,--,--,--,--,1
5,K,4,8,L,-47,Punt Rec,Downed,--,PRO,--,R,--,--,--,--,--,--,1
6,O,1,10,L,-22,Run,Rush,7,Twins,2 BADGER RED ICE,L,R,--,--,--,--,--,1
7,O,2,3,M,-29,Run,Rush,-6,Trips,Flame 2 DUCK,R,L,--,--,--,--,--,1
8,O,3,9,M,-23,Pass,Sack,-9,Trips Tight,FlOOD,R,L,--,--,--,--,--,1
9,K,4,18,M,-14,Punt,Return,--,--,--,--,--,--,--,--,--,--,1
10,D,1,10,L,9,Run,Penalty,-10,Twins Tight Wing,--,R,L,--,--,--,--,--,1
11,D,1,20,L,19,Run,Rush,-3,Ace Wing,--,R,R,--,--,--,--,--,1
12,D,2,23,L,22,Run,Rush,2,Trips,--,L,L,--,--,--,--,--,1
13,D,3,21,L,20,--,Penalty,5,Tight Pro,--,R,--,--,--,--,--,--,1
15,D,3,16,L,15,Pass,Penalty,-10,Tight Pro,--,R,R,--,--,--,--,--,1
16,D,3,26,L,25,Pass,Complete,11,Tight Pro,--,R,R,--,--,--,--,--,1
17,D,4,15,L,14,Pass,"Complete, TD",14,Quads,--,R,L,--,--,--,--,--,1
18,K,--,--,M,3,2 Pt. Defend,Good,--,Tight Pro,--,R,--,--,--,--,--,--,1
19,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
20,O,1,10,R,45,Run,Rush,10,PRO,LAZOR 2 TIGER,L,L,--,--,--,--,--,1
21,O,1,10,R,35,--,Timeout,0,--,--,--,--,--,--,--,--,--,1
22,O,1,10,R,35,Run,Rush,9,PRO,FIRE 1 OREGON PRIDE,L,L,--,--,--,--,--,1
23,O,2,1,M,26,Run,Rush,4,PRO,2 BADGER RED ICE,L,R,--,--,--,--,--,1
24,O,1,10,M,22,Run,Rush,4,Twins,ROCKET 2 AUBURN,L,L,--,--,--,--,--,1
25,O,2,6,M,18,Run,Penalty,-7,PRO,2 Badger,R,R,--,--,--,--,--,1
26,O,2,13,R,25,Run,Rush,1,PRO,LAZOR 4 DUCK LOG,R,L,--,--,--,--,--,1
27,O,3,12,M,24,Run,Rush,-1,Twins,ROCKET 3 RAZOR LEFT,L,L,--,--,--,--,--,1
28,O,4,13,L,25,Pass,Scramble,0,PRO,LIGHTNING 4 POST/CORNER,R,R,--,--,--,--,--,1
29,D,1,10,L,-18,Run,Rush,5,Tight Pro,--,R,L,--,--,--,--,--,1
30,D,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1
31,D,3,5,L,-23,Run,Rush,-2,Tight Pro,--,R,R,--,--,--,--,--,1
32,K,4,7,M,-21,Punt Rec,Downed,--,Double Split,--,BAL,--,--,--,--,--,--,1
33,O,1,10,R,47,Run,Rush,-4,Twins Tight Wing,2 WISCONSIN RED ICE,L,L,--,--,--,--,--,2
34,O,2,14,M,-49,Run,Rush,6,Twins,2 WOLVERINE,L,R,--,--,--,--,--,2
35,O,3,8,R,45,Run,Rush,2,Twins,2 MICHIGAN,R,L,--,--,--,--,--,2
36,K,4,6,R,43,Punt,Return,--,--,--,--,--,--,--,--,--,--,2
37,D,1,10,L,-17,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
38,D,1,10,L,-17,--,Penalty,5,Tight Pro,--,R,--,--,--,--,--,--,2
39,D,1,5,L,-22,Run,Rush,12,Tight Pro,--,R,L,--,--,--,--,--,2
40,D,1,10,L,-34,Run,Rush,2,Tight Pro,--,R,R,--,--,--,--,--,2
41,D,2,8,L,-36,Pass,"Complete, TD",64,Tight Pro,--,R,R,--,--,--,--,--,2
42,K,--,--,M,3,2 Pt. Defend,No Good,--,--,--,--,--,--,--,--,--,--,2
43,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,2
44,O,1,10,R,-34,Run,Rush,1,Twins Tight Wing,2 WISONSIN,L,L,--,--,--,--,--,2
45,O,2,9,L,-35,Run,Rush,-3,Twins,ROCKET FLOOD,L,R,--,--,--,--,--,2
46,O,3,12,R,-32,Pass,Complete,1,Twins,4 TUNNEL LEFT,L,L,--,--,--,--,--,2
48,K,4,11,M,-33,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,2
49,D,1,10,M,-36,Run,Rush,23,Tight Pro,--,R,R,--,--,--,--,--,2
50,D,1,10,L,41,Pass,Complete,23,Tight Pro,--,R,L,--,--,--,--,--,2
51,D,1,10,L,18,Run,Rush,3,Tight Pro,--,L,L,--,--,--,--,--,2
52,D,2,7,L,15,Run,Rush,0,Tight Pro,--,L,R,--,--,--,--,--,2
53,D,3,7,M,15,Pass,Incomplete,0,Tight Pro,--,R,R,--,--,--,--,--,2
54,D,4,7,M,15,--,Timeout,0,--,--,--,--,--,--,--,--,--,2
55,D,4,7,M,15,Pass,Incomplete,0,Tight Pro,--,R,R,--,--,--,--,--,2
56,O,1,10,M,-15,Run,Rush,-4,PRO,2 WOLVERINE,R,L,--,--,--,--,--,2
57,O,2,14,M,-11,Pass,Complete,0,Twins Split,SPUDS BLOCK,R,R,--,--,--,--,--,2
58,O,3,14,M,-11,Run,Rush,6,Twins,ROCKET 4 DUCK LOG,L,R,--,--,--,--,--,2
59,K,4,8,R,-17,Punt,Downed,--,--,--,--,--,--,--,--,--,--,2
60,D,1,10,R,42,Pass,Scramble,9,Tight Pro,--,L,R,--,--,--,--,--,2
61,D,2,1,R,33,Run,Rush,2,Tight Pro,--,L,R,--,--,--,--,--,2
62,D,1,10,R,31,Run,Rush,-1,Tight Pro,--,L,L,--,--,--,--,--,2
63,D,2,11,L,32,Pass,Incomplete,0,TE Trips Wing,--,R,R,--,--,--,--,--,2
64,D,3,11,L,32,Pass,Complete,12,Twins Tight Wing,--,R,L,--,--,--,--,--,2
65,D,1,10,L,20,Pass,Penalty,-5,DOUBLES,--,BAL,R,--,--,--,--,--,2
66,D,1,15,L,25,Pass,Incomplete,0,TE Trips Wing,--,R,L,--,--,--,--,--,2
67,D,2,15,L,25,Pass,Incomplete,0,DOUBLES,--,BAL,R,--,--,--,--,--,2
68,D,3,15,L,25,Pass,Complete,4,TE Trips Wing,--,R,R,--,--,--,--,--,2
69,D,4,11,R,21,Pass,Interception,--,TE Trips Wing,--,R,L,--,--,--,--,--,2
70,O,1,10,R,-39,Run,Rush,0,Trips Tight,SHORT,L,R,--,--,--,--,--,2
71,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,3
72,D,1,10,L,-43,Run,Rush,19,Tight Pro,--,R,R,--,--,--,--,--,3
73,D,1,10,R,38,Run,Rush,2,Tight Pro,--,R,R,--,--,--,--,--,3
74,D,2,8,R,36,Run,Rush,6,Tight Pro,--,L,L,--,--,--,--,--,3
75,D,3,2,R,30,Run,Rush,4,Tight Pro,--,L,R,--,--,--,--,--,3
76,D,1,10,R,26,Run,Rush,1,Tight Pro,--,R,L,--,--,--,--,--,3
77,D,2,9,R,25,Run,Rush,0,Tight Pro,--,L,L,--,--,--,--,--,3
78,D,3,9,M,25,Pass,Penalty,-10,--,--,L,L,--,--,--,--,--,3
79,D,3,19,M,35,Pass,Interception,--,Tight Pro,--,L,L,--,--,--,--,--,3
80,O,1,10,M,-8,Run,Rush,0,Twins,FIRE 4 GATOR PRIDE,L,L,--,--,--,--,--,3
81,O,2,10,M,-8,Run,Rush,9,PRO,LAZOR 2 TIGER,L,R,--,--,--,--,--,3
82,O,3,1,M,-17,Run,Rush,6,Twins,2 WOLVERINE DIVE ICE,L,R,--,--,--,--,--,3
83,O,1,10,M,-23,--,Penalty,-5,Twins,--,R,--,--,--,--,--,--,3
84,O,1,15,M,-18,Run,Rush,2,Twins,2 WISCONSIN RED ICE,R,L,--,--,--,--,--,3
85,O,2,13,L,-20,Run,Rush,-1,PRO,--,R,R,--,--,--,--,--,3
86,O,3,14,M,-19,Pass,Complete,7,Twins,HOOK,L,L,--,--,--,--,--,3
87,K,4,7,L,-26,Punt,Fair Catch,--,--,--,--,--,--,--,--,--,--,3
88,D,1,10,R,-46,Run,Penalty,-10,Twins Tight Wing,--,L,L,--,--,--,--,--,3
89,D,1,20,R,-36,Run,"Rush, TD",64,Twins Tight Wing,--,R,L,--,--,--,--,--,3
90,K,--,--,M,3,2 Pt. Defend,No Good,--,Tight Pro,--,R,--,--,--,--,--,--,3
91,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,3
92,O,1,10,M,-40,Run,Rush,-5,Ace Wing,2 BADGER RED ICE,L,R,--,--,--,--,--,3
93,O,2,15,R,-35,Run,Rush,8,Twins,ROCKET 2 AUBURN GREEN,L,L,--,--,--,--,--,3
94,O,3,7,M,-43,Pass,Interception,--,Twins,ROCKET 2 AUBURN Y POP,L,R,--,--,--,--,--,3
95,D,1,10,L,21,Run,Rush,3,Ace Wing,--,L,L,--,--,--,--,--,3
96,D,2,7,L,18,Run,Rush,-1,TE Trips Wing,--,R,R,--,--,--,--,--,4
97,D,3,8,M,19,Run,Rush,5,Ace Wing,--,L,L,--,--,--,--,--,4
98,D,4,3,L,14,Pass,"Complete, TD",14,Trips,--,R,L,--,--,--,--,--,4
99,K,--,--,M,3,2 Pt. Defend,No Good,--,Tight Pro,--,R,--,--,--,--,--,--,4
100,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
101,O,1,10,M,-40,Pass,Incomplete,0,Ace Twins,CHOICE,L,R,--,--,--,--,--,4
102,O,2,10,M,-40,Pass,Incomplete,0,DOUBLES,SPUDS BLOCK,BAL,R,--,--,--,--,--,4
103,O,3,10,M,-40,Pass,Incomplete,0,Trips Tight,FlOOD,R,R,--,--,--,--,--,4
104,K,4,10,M,-40,Punt,Return,--,--,--,--,--,--,--,--,--,--,4
105,D,1,10,R,-15,Run,Rush,12,Twins Tight Wing,--,L,R,--,--,--,--,--,4
106,D,1,10,R,-27,Run,Rush,9,Twins Tight Wing,--,R,L,--,--,--,--,--,4
107,D,2,1,R,-36,Run,Rush,4,Twins Tight Wing,--,L,R,--,--,--,--,--,4
108,D,1,10,R,-40,Run,"Rush, TD",60,Twins Tight Wing,--,R,L,--,--,--,--,--,4
109,K,--,--,M,3,2 Pt. Defend,Good,--,Tight Pro,--,R,--,--,--,--,--,--,4
110,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,4
111,O,1,10,M,-36,Run,Rush,2,Twins,2 MICHIGAN,R,R,--,--,--,--,--,4
112,O,2,8,L,-38,Run,Rush,-5,Twins,2 Badger,L,R,--,--,--,--,--,4
113,O,3,13,M,-33,Pass,Complete,6,Twins,3 RAZOR RIGHT,R,R,--,--,--,--,--,4
114,K,4,7,R,-39,Punt,Touchback,--,--,--,--,--,--,--,--,--,--,4
115,D,1,10,M,-20,Run,Rush,20,Twins Tight Wing,--,L,L,--,--,--,--,--,4
116,D,1,10,L,-40,Run,Rush,5,Twins Tight Wing,--,R,L,--,--,--,--,--,4
117,D,2,5,L,-45,Run,Rush,5,Trips,--,R,R,--,--,--,--,--,4
118,D,1,10,R,50,Run,Fumble,0,Twins Tight Wing,--,L,L,--,--,--,--,--,4
119,O,1,10,L,44,Run,Rush,-6,Ace Twins,--,L,R,--,--,--,--,--,4
120,O,2,16,M,50,Run,Rush,7,Ace Twins,2 MICHIGAN,R,L,--,--,--,--,--,4
121,O,3,9,L,43,Run,Rush,0,Ace Twins,2 WOLVERINE,L,R,--,--,--,--,--,4
122,O,4,9,M,43,Run,Rush,11,Ace Twins,ROCKET 2 AUBURN,L,L,--,--,--,--,--,4
123,O,1,10,L,32,Run,Rush,25,Ace Twins,2 WOLVERINE,L,R,--,--,--,--,--,4
124,O,1,7,R,7,Run,Rush,6,Ace Twins,2 MICHIGAN,R,L,--,--,--,--,--,4
125,O,2,1,M,1,Run,Rush,0,Ace Twins,2 WOLVERINE,L,L,--,--,--,--,--,4
126,O,3,1,M,1,Run,Rush,0,Ace Twins,2 MIGHIGAN DIVE BLACK,L,L,--,--,--,--,--,4
1,K,--,--,M,-40,KO,Return,--,--,--,--,--,--,--,--,--,--,1
2,D,1,10,M,-36,Run,Rush,-2,PRO,--,L,L,--,--,--,--,--,1
3,D,2,12,R,-34,Pass,Complete,14,Twins Split,--,R,R,--,--,--,--,--,1
4,D,1,10,R,-48,Run,Rush,2,Twins Split,--,R,L,--,--,--,--,--,1
5,D,2,8,R,50,Run,Rush,4,Twins Split,--,L,R,--,--,--,--,--,1
6,D,3,4,R,46,Pass,Incomplete,0,DOUBLES,--,BAL,L,--,--,--,--,--,1
7,D,4,4,R,46,Pass,Complete,11,DOUBLES PINCH,--,BAL,R,--,--,--,--,--,1
8,D,1,10,R,35,Run,Rush,2,Twins Split,--,R,R,--,--,--,--,--,1
9,D,2,8,R,33,Run,Rush,-3,Doubles Wing,--,L,L,--,--,--,--,--,1
10,D,3,11,L,36,Pass,Scramble,10,Trips,--,R,R,--,--,--,--,--,1
11,D,4,1,L,26,Run,Rush,2,Wing Split,--,R,R,--,--,--,--,--,1
12,D,1,10,M,24,Pass,"Complete, TD",24,Twins Split,--,R,R,--,--,--,--,--,1
13,K,--,--,M,3,Extra Pt. Block,Good,--,--,--,--,--,--,--,--,--,--,1
14,K,--,--,M,-40,KO Rec,Return,--,--,--,--,--,--,--,--,--,--,1
15,O,1,10,L,-2,Run,Rush,0,Ace Twins,--,L,L,--,--,--,--,--,1
16,O,2,10,L,-2,Run,Rush,3,--,--,--,L,--,--,--,--,--,1
17,O,2,7,L,-21,Run,Rush,14,Twins,--,L,L,--,--,--,--,--,1
18,O,1,10,L,-35,Run,Rush,3,Twins,--,L,L,--,--,--,--,--,1
19,O,2,7,L,-38,Run,Rush,4,PRO,--,R,L,--,--,--,--,--,1
20,O,3,3,L,-42,Run,Rush,-1,DOUBLES,--,BAL,R,--,--,--,--,--,1
21,K,4,4,R,-41,Punt,Downed,--,--,--,--,--,--,--,--,--,--,1
22,D,1,10,R,-24,Run,Rush,2,Trips Pinch,--,R,R,--,--,--,--,--,1
23,D,2,8,R,-26,Run,Rush,-1,Trips,--,L,L,--,--,--,--,--,1
24,D,3,9,L,-25,--,Penalty,5,Trips,--,R,--,--,--,--,--,--,1
25,D,3,4,L,-30,Pass,Sack,-11,Trips,--,R,L,--,--,--,--,--,1
26,K,4,15,L,-19,Punt Rec,Downed,--,--,--,--,--,--,--,--,--,--,1
27,O,1,10,L,-36,Run,Rush,10,Ace Twins,--,R,L,--,--,--,--,--,2
28,O,1,10,L,-46,Run,Rush,3,Twins,--,L,R,--,--,--,--,--,2
29,O,2,7,M,-49,Run,Rush,-15,DOUBLES,--,BAL,R,--,--,--,--,--,2
30,O,2,22,R,-34,Run,Rush,5,Trips,--,L,R,--,--,--,--,--,2
